year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2000,6,11.0,Bureau,13,Central,Mostly Rural,57.4,4293,8.0,11.0,,11.0,1.0,,8.0,2.0,,,,11.0,1.0,10.0,,186.3,256.2,,256.2,23.3,,186.3,46.6,,,,256.2,23.3,232.9,
2000,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,582,2.0,2.0,,2.0,,,,,2.0,,,2.0,,2.0,,343.6,343.6,,343.6,,,,,343.6,,,343.6,,343.6,
2000,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2035,1.0,5.0,,5.0,,,4.0,,1.0,,,5.0,2.0,3.0,,49.1,245.7,,245.7,,,196.6,,49.1,,,245.7,98.3,147.4,
2000,9,17.0,Cass,8,Central,Mostly Rural,52.1,1590,2.0,4.0,,4.0,,1.0,2.0,,,,,4.0,2.0,2.0,1.0,125.8,251.6,,251.6,,62.9,125.8,,,,,251.6,125.8,125.8,62.9
2000,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16825,5.0,49.0,1.0,48.0,3.0,16.0,16.0,,4.0,36.0,1.0,12.0,8.0,41.0,20.0,29.7,291.2,5.9,285.3,17.8,95.1,95.1,,23.8,214.0,5.9,71.3,47.5,243.7,118.9
2000,11,21.0,Christian,4,Central,Mostly Urban,43.5,4003,3.0,7.0,,7.0,,,7.0,,,,,7.0,1.0,6.0,1.0,74.9,174.9,,174.9,,,174.9,,,,,174.9,25.0,149.9,25.0
2000,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1984,2.0,5.0,,5.0,1.0,,4.0,,,,,5.0,,5.0,,100.8,252.0,,252.0,50.4,,201.6,,,,,252.0,,252.0,
2000,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1632,2.0,2.0,,2.0,1.0,,1.0,,,,,2.0,,2.0,,122.5,122.5,,122.5,61.3,,61.3,,,,,122.5,,122.5,
2000,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4212,2.0,2.0,,2.0,,,1.0,,,,1.0,1.0,,2.0,,47.5,47.5,,47.5,,,23.7,,,,23.7,23.7,,47.5,
2000,15,29.0,Coles,5,Central,Mostly Urban,24.3,4859,4.0,6.0,1.0,5.0,,1.0,2.0,3.0,,1.0,,5.0,1.0,5.0,,82.3,123.5,20.6,102.9,,20.6,41.2,61.7,,20.6,,102.9,20.6,102.9,
2000,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,604606,27.0,565.0,64.0,501.0,199.0,167.0,126.0,11.0,60.0,452.0,77.0,32.0,32.0,533.0,70.0,4.5,93.4,10.6,82.9,32.9,27.6,20.8,1.8,9.9,74.8,12.7,5.3,5.3,88.2,11.6
2000,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2313,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,86.5,86.5,,86.5,,43.2,43.2,,,,,86.5,43.2,43.2,
2000,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1459,1.0,3.0,1.0,2.0,,,2.0,1.0,,,,3.0,,3.0,,68.5,205.6,68.5,137.1,,,137.1,68.5,,,,205.6,,205.6,
2000,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,9276,4.0,4.0,,4.0,,1.0,3.0,,,1.0,,3.0,,4.0,,43.1,43.1,,43.1,,10.8,32.3,,,10.8,,32.3,,43.1,
2000,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1919,1.0,2.0,1.0,1.0,,,,2.0,,,,2.0,,2.0,3.0,52.1,104.2,52.1,52.1,,,,104.2,,,,104.2,,104.2,156.3
2000,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,107331,2.0,32.0,1.0,31.0,3.0,8.0,19.0,,,15.0,5.0,11.0,4.0,28.0,2.0,1.9,29.8,0.9,28.9,2.8,7.5,17.7,,,14.0,4.7,10.2,3.7,26.1,1.9
2000,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2292,6.0,10.0,,10.0,1.0,2.0,6.0,,1.0,,,10.0,5.0,5.0,,261.8,436.3,,436.3,43.6,87.3,261.8,,43.6,,,436.3,218.2,218.2,
2000,24,47.0,Edwards,2,Southern,Completely Rural,100.0,756,,3.0,,3.0,,1.0,2.0,,,,,3.0,1.0,2.0,,,396.8,,396.8,,132.3,264.6,,,,,396.8,132.3,264.6,
2000,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4595,1.0,4.0,,4.0,,,4.0,,,,,4.0,2.0,2.0,,21.8,87.1,,87.1,,,87.1,,,,,87.1,43.5,43.5,
2000,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2491,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,40.1,,40.1,,,40.1,,,,,40.1,,40.1,
2000,27,53.0,Ford,11,Central,Mostly Urban,41.8,1782,3.0,4.0,,4.0,,1.0,1.0,2.0,,,1.0,3.0,,4.0,,168.4,224.5,,224.5,,56.1,56.1,112.2,,,56.1,168.4,,224.5,
2000,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4287,4.0,6.0,,6.0,,2.0,4.0,,,,,6.0,2.0,4.0,2.0,93.3,140.0,,140.0,,46.7,93.3,,,,,140.0,46.7,93.3,46.7
2000,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4773,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,4.0,,41.9,,41.9,,,21.0,21.0,,,,41.9,,41.9,83.8
2000,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,983,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,101.7,,101.7,,,101.7,,,,,101.7,,101.7,
2000,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2427,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,41.2,,41.2,,,,41.2,,,,41.2,,41.2,
2000,37,73.0,Henry,14,Central,Mostly Rural,50.3,6370,1.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,2.0,15.7,47.1,,47.1,,15.7,31.4,,,,,47.1,,47.1,31.4
2000,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3927,2.0,13.0,,13.0,,3.0,9.0,,1.0,1.0,2.0,10.0,2.0,11.0,1.0,50.9,331.0,,331.0,,76.4,229.2,,25.5,25.5,50.9,254.6,50.9,280.1,25.5
2000,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,5380,,3.0,1.0,2.0,,2.0,,,1.0,2.0,,1.0,,3.0,2.0,,55.8,18.6,37.2,,37.2,,,18.6,37.2,,18.6,,55.8,37.2
2000,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1354,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,73.9,,73.9,,,,73.9,,,,73.9,,73.9,
2000,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4639,6.0,8.0,,8.0,1.0,3.0,4.0,,,6.0,,2.0,3.0,5.0,1.0,129.3,172.5,,172.5,21.6,64.7,86.2,,,129.3,,43.1,64.7,107.8,21.6
2000,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2756,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,36.3,,36.3,,36.3,,,,,,36.3,,36.3,
2000,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2506,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,39.9,39.9,,39.9,,,39.9,,,,39.9,,,39.9,
2000,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1111,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,90.0,,90.0,,,90.0,,,,,90.0,,90.0,
2000,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,52454,4.0,24.0,10.0,14.0,,12.0,6.0,,6.0,7.0,15.0,2.0,3.0,21.0,1.0,7.6,45.8,19.1,26.7,,22.9,11.4,,11.4,13.3,28.6,3.8,5.7,40.0,1.9
2000,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12767,12.0,33.0,1.0,32.0,4.0,9.0,16.0,,4.0,24.0,1.0,7.0,7.0,26.0,5.0,94.0,258.5,7.8,250.6,31.3,70.5,125.3,,31.3,188.0,7.8,54.8,54.8,203.7,39.2
2000,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,7208,1.0,4.0,,4.0,1.0,,1.0,,1.0,,,4.0,1.0,3.0,,13.9,55.5,,55.5,13.9,,13.9,,13.9,,,55.5,13.9,41.6,
2000,48,95.0,Knox,9,Central,Mostly Urban,24.3,5693,5.0,7.0,,7.0,,1.0,5.0,1.0,,,,7.0,1.0,6.0,1.0,87.8,123.0,,123.0,,17.6,87.8,17.6,,,,123.0,17.6,105.4,17.6
2000,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,81206,,58.0,4.0,54.0,6.0,14.0,28.0,6.0,3.0,29.0,10.0,19.0,8.0,50.0,14.0,,71.4,4.9,66.5,7.4,17.2,34.5,7.4,3.7,35.7,12.3,23.4,9.9,61.6,17.2
2000,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,13359,17.0,27.0,3.0,24.0,,7.0,14.0,3.0,1.0,2.0,1.0,24.0,3.0,24.0,3.0,127.3,202.1,22.5,179.7,,52.4,104.8,22.5,7.5,15.0,7.5,179.7,22.5,179.7,22.5
2000,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,4323,3.0,7.0,,7.0,,3.0,3.0,1.0,,2.0,1.0,4.0,1.0,6.0,1.0,69.4,161.9,,161.9,,69.4,69.4,23.1,,46.3,23.1,92.5,23.1,138.8,23.1
2000,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4857,4.0,6.0,,6.0,,2.0,4.0,,,1.0,,5.0,,6.0,,82.4,123.5,,123.5,,41.2,82.4,,,20.6,,102.9,,123.5,
2000,54,107.0,Logan,11,Central,Mostly Urban,39.9,3283,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,30.5,60.9,,60.9,,30.5,30.5,,,,,60.9,30.5,30.5,
2000,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,34622,8.0,25.0,3.0,22.0,2.0,8.0,14.0,1.0,,1.0,2.0,21.0,1.0,24.0,1.0,23.1,72.2,8.7,63.5,5.8,23.1,40.4,2.9,,2.9,5.8,60.7,2.9,69.3,2.9
2000,57,113.0,McLean,11,Central,Mostly Urban,16.5,15468,30.0,39.0,,39.0,1.0,8.0,28.0,1.0,1.0,20.0,,19.0,9.0,30.0,2.0,193.9,252.1,,252.1,6.5,51.7,181.0,6.5,6.5,129.3,,122.8,58.2,193.9,12.9
2000,58,115.0,Macon,6,Central,Mostly Urban,15.3,12921,3.0,38.0,1.0,37.0,,12.0,24.0,,,18.0,,20.0,11.0,27.0,13.0,23.2,294.1,7.7,286.4,,92.9,185.7,,,139.3,,154.8,85.1,209.0,100.6
2000,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,6016,1.0,5.0,,5.0,,1.0,4.0,,,1.0,,4.0,,5.0,,16.6,83.1,,83.1,,16.6,66.5,,,16.6,,66.5,,83.1,
2000,60,119.0,Madison,3,Southern,Mostly Urban,13.3,30332,12.0,21.0,5.0,16.0,2.0,7.0,7.0,4.0,1.0,12.0,,9.0,3.0,18.0,2.0,39.6,69.2,16.5,52.7,6.6,23.1,23.1,13.2,3.3,39.6,,29.7,9.9,59.3,6.6
2000,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4991,,6.0,1.0,5.0,,2.0,3.0,1.0,,2.0,,4.0,1.0,5.0,3.0,,120.2,20.0,100.2,,40.1,60.1,20.0,,40.1,,80.1,20.0,100.2,60.1
2000,63,125.0,Mason,8,Central,Mostly Rural,77.5,1879,1.0,5.0,1.0,4.0,,1.0,3.0,1.0,,,,5.0,1.0,4.0,,53.2,266.1,53.2,212.9,,53.2,159.7,53.2,,,,266.1,53.2,212.9,
2000,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1560,,6.0,1.0,5.0,,3.0,1.0,2.0,,2.0,,4.0,,6.0,,,384.6,64.1,320.5,,192.3,64.1,128.2,,128.2,,256.4,,384.6,
2000,65,129.0,Menard,8,Central,Mostly Rural,75.7,1649,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,60.6,60.6,,60.6,,60.6,,,,,,60.6,,60.6,
2000,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3547,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,28.2
2000,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3513,2.0,4.0,,4.0,,,4.0,,,,,4.0,1.0,3.0,,56.9,113.9,,113.9,,,113.9,,,,,113.9,28.5,85.4,
2000,69,137.0,Morgan,7,Central,Mostly Urban,36.2,4140,,6.0,1.0,5.0,,3.0,2.0,,1.0,5.0,,1.0,,6.0,2.0,,144.9,24.2,120.8,,72.5,48.3,,24.2,120.8,,24.2,,144.9,48.3
2000,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1747,1.0,4.0,,4.0,,,4.0,,,,,4.0,1.0,3.0,,57.2,229.0,,229.0,,,229.0,,,,,229.0,57.2,171.7,
2000,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6846,5.0,8.0,,8.0,,3.0,3.0,,,1.0,1.0,6.0,,8.0,1.0,73.0,116.9,,116.9,,43.8,43.8,,,14.6,14.6,87.6,,116.9,14.6
2000,72,143.0,Peoria,10,Central,Mostly Urban,14.6,20344,17.0,48.0,4.0,44.0,2.0,15.0,29.0,,1.0,35.0,,13.0,3.0,45.0,35.0,83.6,235.9,19.7,216.3,9.8,73.7,142.5,,4.9,172.0,,63.9,14.7,221.2,172.0
2000,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2455,1.0,7.0,1.0,6.0,,,6.0,1.0,,,,7.0,,7.0,2.0,40.7,285.1,40.7,244.4,,,244.4,40.7,,,,285.1,,285.1,81.5
2000,75,149.0,Pike,8,Central,Mostly Rural,72.3,2023,4.0,5.0,,5.0,,,5.0,,,,,5.0,1.0,4.0,,197.7,247.2,,247.2,,,247.2,,,,,247.2,49.4,197.7,
2000,76,151.0,Pope,1,Southern,Completely Rural,100.0,502,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,199.2,,199.2,199.2,,,,,,,199.2,,199.2,
2000,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,997,1.0,3.0,,3.0,1.0,,2.0,,,2.0,,1.0,,3.0,,100.3,300.9,,300.9,100.3,,200.6,,,200.6,,100.3,,300.9,
2000,78,155.0,Putnam,10,Central,Completely Rural,100.0,758,2.0,2.0,,2.0,,,1.0,,,,,2.0,,2.0,,263.9,263.9,,263.9,,,131.9,,,,,263.9,,263.9,
2000,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3663,1.0,3.0,,3.0,1.0,1.0,1.0,,,,,3.0,,3.0,2.0,27.3,81.9,,81.9,27.3,27.3,27.3,,,,,81.9,,81.9,54.6
2000,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1930,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,51.8,103.6,,103.6,,,103.6,,,,,103.6,,103.6,51.8
2000,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,16439,16.0,36.0,4.0,32.0,1.0,11.0,15.0,2.0,7.0,19.0,5.0,12.0,4.0,32.0,5.0,97.3,219.0,24.3,194.7,6.1,66.9,91.2,12.2,42.6,115.6,30.4,73.0,24.3,194.7,30.4
2000,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,33298,36.0,54.0,2.0,52.0,,15.0,27.0,2.0,8.0,37.0,1.0,16.0,9.0,45.0,8.0,108.1,162.2,6.0,156.2,,45.0,81.1,6.0,24.0,111.1,3.0,48.1,27.0,135.1,24.0
2000,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21804,,31.0,,31.0,,8.0,19.0,,3.0,18.0,,13.0,5.0,26.0,8.0,,142.2,,142.2,,36.7,87.1,,13.8,82.6,,59.6,22.9,119.2,36.7
2000,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2737,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,73.1,73.1,,73.1,,36.5,36.5,,,,,73.1,,73.1,
2000,88,175.0,Stark,10,Central,Completely Rural,100.0,743,3.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,,403.8,403.8,,403.8,,,403.8,,,,,403.8,,403.8,
2000,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5911,22.0,29.0,2.0,27.0,2.0,12.0,9.0,2.0,,16.0,1.0,12.0,10.0,19.0,9.0,372.2,490.6,33.8,456.8,33.8,203.0,152.3,33.8,,270.7,16.9,203.0,169.2,321.4,152.3
2000,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14638,1.0,15.0,,15.0,2.0,3.0,8.0,1.0,1.0,,1.0,14.0,2.0,13.0,8.0,6.8,102.5,,102.5,13.7,20.5,54.7,6.8,6.8,,6.8,95.6,13.7,88.8,54.7
2000,91,181.0,Union,1,Southern,Mostly Rural,65.9,2087,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,47.9,,47.9,,,47.9,,,,,47.9,,47.9,
2000,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9475,2.0,12.0,,12.0,1.0,1.0,9.0,1.0,,8.0,,4.0,1.0,11.0,2.0,21.1,126.6,,126.6,10.6,10.6,95.0,10.6,,84.4,,42.2,10.6,116.1,21.1
2000,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1538,2.0,8.0,,8.0,,1.0,6.0,,1.0,,,8.0,1.0,7.0,2.0,130.0,520.2,,520.2,,65.0,390.1,,65.0,,,520.2,65.0,455.1,130.0
2000,94,187.0,Warren,9,Central,Mostly Urban,45.5,2141,3.0,5.0,,5.0,2.0,1.0,2.0,,,,,5.0,,5.0,,140.1,233.5,,233.5,93.4,46.7,93.4,,,,,233.5,,233.5,
2000,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1965,5.0,11.0,,11.0,1.0,4.0,4.0,,,3.0,,8.0,4.0,7.0,3.0,254.5,559.8,,559.8,50.9,203.6,203.6,,,152.7,,407.1,203.6,356.2,152.7
2000,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1961,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,51.0,,51.0,,51.0,,,,,,51.0,,51.0,51.0
2000,97,193.0,White,2,Southern,Mostly Rural,62.0,1673,1.0,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,,59.8,119.5,,119.5,,,119.5,,,59.8,,59.8,,119.5,
2000,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,7098,2.0,12.0,2.0,10.0,,1.0,9.0,2.0,,,2.0,10.0,3.0,9.0,2.0,28.2,169.1,28.2,140.9,,14.1,126.8,28.2,,,28.2,140.9,42.3,126.8,28.2
2000,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,65388,10.0,27.0,1.0,26.0,3.0,3.0,16.0,2.0,2.0,12.0,3.0,10.0,4.0,23.0,8.0,15.3,41.3,1.5,39.8,4.6,4.6,24.5,3.1,3.1,18.4,4.6,15.3,6.1,35.2,12.2
2000,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6514,2.0,4.0,,4.0,,2.0,2.0,,,,,4.0,,4.0,,30.7,61.4,,61.4,,30.7,30.7,,,,,61.4,,61.4,
2000,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,33166,46.0,96.0,6.0,90.0,14.0,24.0,43.0,6.0,6.0,56.0,7.0,33.0,9.0,87.0,12.0,138.7,289.5,18.1,271.4,42.2,72.4,129.7,18.1,18.1,168.8,21.1,99.5,27.1,262.3,36.2
2000,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4516,2.0,5.0,,5.0,,,4.0,,1.0,,,5.0,1.0,4.0,,44.3,110.7,,110.7,,,88.6,,22.1,,,110.7,22.1,88.6,
2001,1,1.0,Adams,8,Central,Mostly Urban,32.6,8055,12.0,18.0,,18.0,,6.0,10.0,1.0,,7.0,,11.0,1.0,17.0,6.0,149.0,223.5,,223.5,,74.5,124.1,12.4,,86.9,,136.6,12.4,211.0,74.5
2001,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1197,1.0,2.0,,2.0,,1.0,1.0,,,2.0,,,,2.0,,83.5,167.1,,167.1,,83.5,83.5,,,167.1,,,,167.1,
2001,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1750,2.0,3.0,,3.0,,1.0,2.0,,,1.0,,2.0,,3.0,,114.3,171.4,,171.4,,57.1,114.3,,,57.1,,114.3,,171.4,
2001,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5896,11.0,18.0,,18.0,3.0,3.0,10.0,1.0,,,1.0,17.0,3.0,15.0,2.0,186.6,305.3,,305.3,50.9,50.9,169.6,17.0,,,17.0,288.3,50.9,254.4,33.9
2001,5,9.0,Brown,8,Central,Mostly Urban,41.1,594,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,336.7,336.7,,336.7,,168.4,168.4,,,,,336.7,,336.7,
2001,6,11.0,Bureau,13,Central,Mostly Rural,57.4,4135,5.0,9.0,,9.0,1.0,1.0,7.0,,,,,9.0,2.0,7.0,,120.9,217.7,,217.7,24.2,24.2,169.3,,,,,217.7,48.4,169.3,
2001,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1978,2.0,4.0,,4.0,,1.0,2.0,,1.0,,,3.0,,4.0,1.0,101.1,202.2,,202.2,,50.6,101.1,,50.6,,,151.7,,202.2,50.6
2001,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16875,4.0,33.0,1.0,32.0,1.0,5.0,19.0,2.0,1.0,24.0,,9.0,2.0,31.0,18.0,23.7,195.6,5.9,189.6,5.9,29.6,112.6,11.9,5.9,142.2,,53.3,11.9,183.7,106.7
2001,11,21.0,Christian,4,Central,Mostly Urban,43.5,4087,1.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,2.0,24.5,73.4,,73.4,,,73.4,,,,,73.4,,73.4,48.9
2001,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1965,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,50.9,50.9,,50.9,,50.9,,,,,,50.9,,50.9,
2001,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1590,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,62.9,,62.9,,,62.9,,,,,62.9,,62.9,
2001,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4220,1.0,3.0,,3.0,,1.0,1.0,,,,,3.0,,3.0,,23.7,71.1,,71.1,,23.7,23.7,,,,,71.1,,71.1,
2001,15,29.0,Coles,5,Central,Mostly Urban,24.3,4691,3.0,4.0,,4.0,1.0,1.0,2.0,,,,,4.0,,4.0,1.0,64.0,85.3,,85.3,21.3,21.3,42.6,,,,,85.3,,85.3,21.3
2001,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,605550,43.0,439.0,46.0,393.0,133.0,145.0,106.0,8.0,46.0,342.0,71.0,25.0,39.0,400.0,85.0,7.1,72.5,7.6,64.9,22.0,23.9,17.5,1.3,7.6,56.5,11.7,4.1,6.4,66.1,14.0
2001,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2299,1.0,3.0,,3.0,1.0,1.0,1.0,,,,,3.0,1.0,2.0,,43.5,130.5,,130.5,43.5,43.5,43.5,,,,,130.5,43.5,87.0,
2001,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1453,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,68.8
2001,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,9218,6.0,8.0,1.0,7.0,,,7.0,1.0,,,2.0,6.0,1.0,7.0,,65.1,86.8,10.8,75.9,,,75.9,10.8,,,21.7,65.1,10.8,75.9,
2001,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1884,3.0,5.0,,5.0,,1.0,4.0,,,,,5.0,2.0,3.0,2.0,159.2,265.4,,265.4,,53.1,212.3,,,,,265.4,106.2,159.2,106.2
2001,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2541,2.0,3.0,,3.0,,,2.0,1.0,,,,3.0,,3.0,,78.7,118.1,,118.1,,,78.7,39.4,,,,118.1,,118.1,
2001,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,108607,4.0,12.0,,12.0,2.0,5.0,5.0,,,2.0,,10.0,1.0,11.0,3.0,3.7,11.0,,11.0,1.8,4.6,4.6,,,1.8,,9.2,0.9,10.1,2.8
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2232,4.0,9.0,,9.0,,2.0,7.0,,,,,9.0,1.0,8.0,,179.2,403.2,,403.2,,89.6,313.6,,,,,403.2,44.8,358.4,
2001,24,47.0,Edwards,2,Southern,Completely Rural,100.0,739,,4.0,,4.0,,,4.0,,,,,4.0,1.0,3.0,,,541.3,,541.3,,,541.3,,,,,541.3,135.3,406.0,
2001,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4580,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,21.8,,21.8,,,21.8,,,,,21.8,,21.8,
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2453,2.0,3.0,,3.0,,,2.0,,,,,3.0,1.0,2.0,,81.5,122.3,,122.3,,,81.5,,,,,122.3,40.8,81.5,
2001,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4235,,3.0,,3.0,,2.0,1.0,,,,,3.0,1.0,2.0,1.0,,70.8,,70.8,,47.2,23.6,,,,,70.8,23.6,47.2,23.6
2001,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3888,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,25.7,,25.7,,25.7,,,,25.7,,,,25.7,
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4776,4.0,5.0,,5.0,1.0,2.0,2.0,,,,2.0,3.0,2.0,3.0,1.0,83.8,104.7,,104.7,20.9,41.9,41.9,,,,41.9,62.8,41.9,62.8,20.9
2001,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,969,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,103.2,,103.2,,,103.2,,,,,103.2,,103.2,
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2395,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,41.8,41.8,,,41.8,,,,,,41.8,,41.8,
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,6290,5.0,6.0,1.0,5.0,,1.0,4.0,1.0,,,,6.0,1.0,5.0,2.0,79.5,95.4,15.9,79.5,,15.9,63.6,15.9,,,,95.4,15.9,79.5,31.8
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3838,7.0,10.0,,10.0,,5.0,4.0,,,1.0,1.0,7.0,1.0,9.0,3.0,182.4,260.6,,260.6,,130.3,104.2,,,26.1,26.1,182.4,26.1,234.5,78.2
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,5208,1.0,2.0,,2.0,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,19.2,38.4,,38.4,,,38.4,,,19.2,,19.2,19.2,19.2,19.2
