year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total_in_poverty,total_in_poverty_rate
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21823,2494.0,11428.3
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,5505,720.0,13079.0
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,45668,5814.0,12731.0
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,134290,11019.0,8205.4
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,17290,2626.0,15188.0
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79173,14028.0,17718.2
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11626,1396.0,12007.6
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,17466,2360.0,13512.0
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14262,1231.0,8631.3
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16520,2097.0,12693.7
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,14199,2078.0,14634.8
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,56914,7138.0,12541.7
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,686142,53883.0,7853.0
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67440,10571.0,15674.7
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,287222,41541.0,14463.0
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38939,2664.0,6841.5
2016,1,1.0,Adams,8,Central,Mostly Urban,32.6,66521,8223.0,12361.5
2016,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6457,1857.0,28759.5
2016,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16541,2031.0,12278.6
2016,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53594,5071.0,9461.9
2016,5,9.0,Brown,8,Central,Mostly Urban,41.1,6627,774.0,11679.5
2016,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33391,3775.0,11305.4
2016,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4866,585.0,12022.2
2016,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14593,1798.0,12321.0
2016,9,17.0,Cass,8,Central,Mostly Rural,52.1,12667,1708.0,13483.9
2016,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209961,36364.0,17319.4
2016,11,21.0,Christian,4,Central,Mostly Urban,43.5,33214,4013.0,12082.3
2016,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15860,1884.0,11878.9
2016,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13315,2085.0,15659.0
2016,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37592,3330.0,8858.3
2016,15,29.0,Coles,5,Central,Mostly Urban,24.3,51767,9348.0,18057.8
2016,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5228455,770091.0,14728.8
2016,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19136,2571.0,13435.4
2016,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10868,1323.0,12173.4
2016,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,103984,15566.0,14969.6
2016,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16133,1686.0,10450.6
2016,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19720,1895.0,9609.5
2016,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,931680,64330.0,6904.7
2016,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17518,2350.0,13414.8
2016,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6535,715.0,10941.1
2016,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34186,3709.0,10849.5
2016,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21566,3013.0,13971.1
2016,27,53.0,Ford,11,Central,Mostly Urban,41.8,13346,1472.0,11029.5
2016,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39093,8276.0,21170.0
2016,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35455,4807.0,13558.0
2016,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5157,1061.0,20574.0
2016,31,61.0,Greene,7,Central,Mostly Rural,70.8,13119,1928.0,14696.2
2016,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50306,3936.0,7824.1
2016,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8186,1144.0,13975.1
2016,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18203,2186.0,12009.0
2016,35,69.0,Hardin,2,Southern,Completely Rural,100.0,3988,857.0,21489.5
2016,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6886,794.0,11530.6
2016,37,73.0,Henry,14,Central,Mostly Rural,50.3,49511,5556.0,11221.7
2016,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28168,3688.0,13092.9
2016,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58776,12930.0,21998.8
2016,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9576,1009.0,10536.8
2016,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38247,5697.0,14895.3
2016,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21906,2369.0,10814.4
2016,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21842,2145.0,9820.5
2016,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12457,1594.0,12796.0
2016,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,531463,55134.0,10374.0
2016,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111074,14958.0,13466.7
2016,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,124592,5778.0,4637.5
2016,48,95.0,Knox,9,Central,Mostly Urban,24.3,50938,8036.0,15776.0
2016,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704644,59478.0,8440.9
2016,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110203,14193.0,12879.0
2016,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16167,2566.0,15871.8
2016,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34482,4148.0,12029.5
2016,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36100,4823.0,13360.1
2016,54,107.0,Logan,11,Central,Mostly Urban,39.9,29153,3450.0,11834.1
2016,55,109.0,McDonough,9,Central,Mostly Urban,29.5,30875,5470.0,17716.6
2016,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307296,22253.0,7241.6
2016,57,113.0,McLean,11,Central,Mostly Urban,16.5,173140,20429.0,11799.1
2016,58,115.0,Macon,6,Central,Mostly Urban,15.3,106430,17760.0,16687.0
2016,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45689,5962.0,13049.1
2016,60,119.0,Madison,3,Southern,Mostly Urban,13.3,265733,34772.0,13085.3
2016,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38055,5891.0,15480.2
2016,62,123.0,Marshall,10,Central,Completely Rural,100.0,11875,1144.0,9633.7
2016,63,125.0,Mason,8,Central,Mostly Rural,77.5,13673,1996.0,14598.1
2016,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14439,2972.0,20583.1
2016,65,129.0,Menard,8,Central,Mostly Rural,75.7,12399,1191.0,9605.6
2016,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15599,1581.0,10135.3
2016,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33908,1599.0,4715.7
2016,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29056,4220.0,14523.7
2016,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34616,4962.0,14334.4
2016,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14603,1444.0,9888.4
2016,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51162,5167.0,10099.3
2016,72,143.0,Peoria,10,Central,Mostly Urban,14.6,185073,27254.0,14726.1
2016,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21391,2953.0,13804.9
2016,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16526,1115.0,6746.9
2016,75,149.0,Pike,8,Central,Mostly Rural,72.3,15738,2506.0,15923.2
2016,76,151.0,Pope,1,Southern,Completely Rural,100.0,4179,720.0,17229.0
2016,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5602,1183.0,21117.5
2016,78,155.0,Putnam,10,Central,Completely Rural,100.0,5714,448.0,7840.4
2016,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32416,3850.0,11876.9
2016,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15822,2235.0,14125.9
2016,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,145230,21769.0,14989.3
2016,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263102,39745.0,15106.3
2016,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24230,4795.0,19789.5
2016,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,198004,26767.0,13518.4
2016,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7029,823.0,11708.6
2016,86,171.0,Scott,7,Central,Completely Rural,100.0,5048,575.0,11390.6
2016,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21738,2521.0,11597.2
2016,88,175.0,Stark,10,Central,Completely Rural,100.0,5509,652.0,11835.2
2016,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,45497,6916.0,15201.0
2016,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,133887,11526.0,8608.8
2016,91,181.0,Union,1,Southern,Mostly Rural,65.9,17112,2957.0,17280.3
2016,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,78494,15183.0,19342.9
2016,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11542,1529.0,13247.3
2016,94,187.0,Warren,9,Central,Mostly Urban,45.5,17303,2213.0,12789.7
2016,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14178,1290.0,9098.6
2016,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16549,2272.0,13728.9
2016,97,193.0,White,2,Southern,Mostly Rural,62.0,14070,2246.0,15963.0
2016,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,56472,6586.0,11662.4
2016,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,688648,48627.0,7061.2
2016,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67480,10423.0,15446.1
2016,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,286054,43858.0,15332.1
2016,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38925,2515.0,6461.1
2017,1,1.0,Adams,8,Central,Mostly Urban,32.6,66094,8608.0,13023.9
2017,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6302,1889.0,29974.6
2017,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16635,1993.0,11980.8
2017,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53512,4676.0,8738.2
2017,5,9.0,Brown,8,Central,Mostly Urban,41.1,6611,685.0,10361.5
2017,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33168,3506.0,10570.4
2017,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4841,499.0,10307.8
2017,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14481,1647.0,11373.5
2017,9,17.0,Cass,8,Central,Mostly Rural,52.1,12461,1635.0,13120.9
2017,10,19.0,Champaign,6,Central,Mostly Urban,12.7,210104,37106.0,17660.8
2017,11,21.0,Christian,4,Central,Mostly Urban,43.5,33011,4270.0,12935.1
2017,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15809,1697.0,10734.4
2017,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13272,1721.0,12967.1
2017,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37607,2910.0,7737.9
2017,15,29.0,Coles,5,Central,Mostly Urban,24.3,51348,9377.0,18261.7
2017,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5204502,746194.0,14337.5
2017,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,18955,2404.0,12682.7
2017,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10864,1102.0,10143.6
2017,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104151,13876.0,13323.0
2017,20,39.0,De Witt,6,Central,Mostly Urban,48.8,15909,1823.0,11458.9
2017,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19639,1907.0,9710.3
2017,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,930662,56794.0,6102.5
2017,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17411,2344.0,13462.8
2017,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6471,697.0,10771.1
2017,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34147,3256.0,9535.2
2017,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21535,3604.0,16735.5
2017,27,53.0,Ford,11,Central,Mostly Urban,41.8,13317,1482.0,11128.6
2017,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39004,7468.0,19146.8
2017,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35095,4890.0,13933.6
2017,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5069,955.0,18840.0
2017,31,61.0,Greene,7,Central,Mostly Rural,70.8,13168,1895.0,14390.9
2017,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50613,3543.0,7000.2
2017,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8195,1046.0,12763.9
2017,34,67.0,Hancock,9,Central,Mostly Rural,71.0,17973,2079.0,11567.4
2017,35,69.0,Hardin,2,Southern,Completely Rural,100.0,3935,850.0,21601.0
2017,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6819,753.0,11042.7
2017,37,73.0,Henry,14,Central,Mostly Rural,50.3,49246,5318.0,10798.8
2017,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,27830,3538.0,12712.9
2017,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,57958,15952.0,27523.4
2017,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9540,1128.0,11823.9
2017,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38111,6247.0,16391.6
2017,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21901,2164.0,9880.8
2017,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21549,1980.0,9188.4
2017,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12425,1660.0,13360.2
2017,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,533156,48756.0,9144.8
2017,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,110544,15750.0,14247.7
2017,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,126272,5993.0,4746.1
2017,48,95.0,Knox,9,Central,Mostly Urban,24.3,50628,7485.0,14784.3
2017,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,703006,52630.0,7486.4
2017,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109681,15216.0,13873.0
2017,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16000,2341.0,14631.3
2017,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34511,3589.0,10399.6
2017,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36115,4330.0,11989.5
2017,54,107.0,Logan,11,Central,Mostly Urban,39.9,29015,3032.0,10449.8
2017,55,109.0,McDonough,9,Central,Mostly Urban,29.5,30323,5008.0,16515.5
2017,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308013,18686.0,6066.6
2017,57,113.0,McLean,11,Central,Mostly Urban,16.5,172845,25273.0,14621.8
2017,58,115.0,Macon,6,Central,Mostly Urban,15.3,105533,14566.0,13802.3
2017,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45515,6152.0,13516.4
2017,60,119.0,Madison,3,Southern,Mostly Urban,13.3,265471,37768.0,14226.8
2017,61,121.0,Marion,4,Southern,Mostly Urban,45.1,37821,5952.0,15737.3
2017,62,123.0,Marshall,10,Central,Completely Rural,100.0,11685,1109.0,9490.8
2017,63,125.0,Mason,8,Central,Mostly Rural,77.5,13688,1842.0,13457.0
2017,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14312,2159.0,15085.2
2017,65,129.0,Menard,8,Central,Mostly Rural,75.7,12286,1054.0,8578.9
2017,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15623,1636.0,10471.7
2017,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,34159,1644.0,4812.8
2017,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,28755,4075.0,14171.4
2017,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34199,4197.0,12272.3
2017,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14703,1288.0,8760.1
2017,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51032,4866.0,9535.2
2017,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182578,27364.0,14987.6
2017,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21297,2932.0,13767.2
2017,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16456,1025.0,6228.7
2017,75,149.0,Pike,8,Central,Mostly Rural,72.3,15672,2403.0,15333.1
2017,76,151.0,Pope,1,Southern,Completely Rural,100.0,4194,760.0,18121.1
2017,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5541,1260.0,22739.6
2017,78,155.0,Putnam,10,Central,Completely Rural,100.0,5718,455.0,7957.3
2017,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32264,4402.0,13643.7
2017,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15848,2385.0,15049.2
2017,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,144293,18069.0,12522.4
2017,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262426,41174.0,15689.8
2017,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24035,4332.0,18023.7
2017,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,196889,29676.0,15072.5
2017,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6976,817.0,11711.6
2017,86,171.0,Scott,7,Central,Completely Rural,100.0,4978,602.0,12093.2
2017,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21752,2214.0,10178.4
2017,88,175.0,Stark,10,Central,Completely Rural,100.0,5457,593.0,10866.8
2017,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,44981,7389.0,16426.9
2017,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,133391,11896.0,8918.1
2017,91,181.0,Union,1,Southern,Mostly Rural,65.9,16985,3183.0,18740.1
2017,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,77776,14553.0,18711.4
2017,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11550,1572.0,13610.4
2017,94,187.0,Warren,9,Central,Mostly Urban,45.5,17170,1881.0,10955.2
2017,95,189.0,Washington,20,Southern,Mostly Rural,73.6,13951,1111.0,7963.6
2017,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16442,2300.0,13988.6
2017,97,193.0,White,2,Southern,Mostly Rural,62.0,13925,2072.0,14879.7
2017,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,55947,7110.0,12708.5
2017,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,691017,47639.0,6894.0
2017,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67107,9993.0,14891.1
2017,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,284740,39766.0,13965.7
2017,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38699,2179.0,5630.6
