year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,new_court,offense_type_drug,offense_type_other,offense_type_person,offense_type_property,offense_type_sex,offense_type_violent,sex_female,sex_male,technical_violation_other,new_court_rate,offense_type_drug_rate,offense_type_other_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_violent_rate,sex_female_rate,sex_male_rate,technical_violation_other_rate
1990,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19487.0,20.0,2.0,1.0,3.0,13.0,1.0,4.0,,20.0,1.0,102.6,10.3,5.1,15.4,66.7,5.1,20.5,,102.6,5.1
1990,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,42889.0,23.0,3.0,1.0,6.0,9.0,4.0,10.0,3.0,20.0,9.0,53.6,7.0,2.3,14.0,21.0,9.3,23.3,7.0,46.6,21.0
1990,53,105.0,Livingston,11,Central,Mostly Urban,40.8,48594.0,46.0,14.0,2.0,5.0,21.0,4.0,9.0,4.0,42.0,4.0,94.7,28.8,4.1,10.3,43.2,8.2,18.5,8.2,86.4,8.2
1990,54,107.0,Logan,11,Central,Mostly Urban,39.9,37653.0,18.0,2.0,,4.0,10.0,2.0,6.0,,18.0,6.0,47.8,5.3,,10.6,26.6,5.3,15.9,,47.8,15.9
1990,55,109.0,McDonough,9,Central,Mostly Urban,29.5,41256.0,9.0,1.0,,1.0,5.0,2.0,3.0,1.0,8.0,6.0,21.8,2.4,,2.4,12.1,4.8,7.3,2.4,19.4,14.5
1990,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,236470.0,89.0,28.0,4.0,12.0,39.0,6.0,18.0,4.0,85.0,22.0,37.6,11.8,1.7,5.1,16.5,2.5,7.6,1.7,35.9,9.3
1990,57,113.0,McLean,11,Central,Mostly Urban,16.5,158031.0,162.0,24.0,5.0,39.0,82.0,12.0,51.0,25.0,137.0,54.0,102.5,15.2,3.2,24.7,51.9,7.6,32.3,15.8,86.7,34.2
1990,58,115.0,Macon,6,Central,Mostly Urban,15.3,145839.0,342.0,51.0,11.0,91.0,173.0,16.0,106.0,46.0,296.0,73.0,234.5,35.0,7.5,62.4,118.6,11.0,72.7,31.5,203.0,50.1
1990,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,59241.0,23.0,1.0,,4.0,17.0,1.0,5.0,,23.0,12.0,38.8,1.7,,6.8,28.7,1.7,8.4,,38.8,20.3
1990,60,119.0,Madison,3,Southern,Mostly Urban,13.3,309740.0,240.0,27.0,2.0,61.0,124.0,26.0,86.0,21.0,219.0,39.0,77.5,8.7,0.6,19.7,40.0,8.4,27.8,6.8,70.7,12.6
1990,61,121.0,Marion,4,Southern,Mostly Urban,45.1,51986.0,61.0,10.0,1.0,13.0,28.0,9.0,22.0,4.0,57.0,25.0,117.3,19.2,1.9,25.0,53.9,17.3,42.3,7.7,109.6,48.1
1990,62,123.0,Marshall,10,Central,Completely Rural,100.0,15900.0,8.0,,2.0,1.0,3.0,2.0,3.0,,8.0,,50.3,,12.6,6.3,18.9,12.6,18.9,,50.3,
1990,63,125.0,Mason,8,Central,Mostly Rural,77.5,20257.0,14.0,,1.0,2.0,8.0,3.0,5.0,,14.0,5.0,69.1,,4.9,9.9,39.5,14.8,24.7,,69.1,24.7
1990,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18066.0,8.0,,,2.0,5.0,1.0,3.0,1.0,7.0,2.0,44.3,,,11.1,27.7,5.5,16.6,5.5,38.7,11.1
1990,65,129.0,Menard,8,Central,Mostly Rural,75.7,14009.0,10.0,,,2.0,7.0,1.0,3.0,,10.0,3.0,71.4,,,14.3,50.0,7.1,21.4,,71.4,21.4
1990,66,131.0,Mercer,14,Central,Mostly Rural,77.8,21565.0,2.0,,,,2.0,,,,2.0,,9.3,,,,9.3,,,,9.3,
1990,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,28281.0,14.0,,,2.0,11.0,1.0,2.0,,14.0,3.0,49.5,,,7.1,38.9,3.5,7.1,,49.5,10.6
1990,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,37995.0,21.0,1.0,1.0,6.0,13.0,,6.0,2.0,19.0,7.0,55.3,2.6,2.6,15.8,34.2,,15.8,5.3,50.0,18.4
1990,69,137.0,Morgan,7,Central,Mostly Urban,36.2,44791.0,32.0,3.0,1.0,3.0,24.0,1.0,4.0,2.0,30.0,7.0,71.4,6.7,2.2,6.7,53.6,2.2,8.9,4.5,67.0,15.6
1990,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17412.0,8.0,,,2.0,5.0,1.0,3.0,,8.0,,45.9,,,11.5,28.7,5.7,17.2,,45.9,
1990,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,57971.0,20.0,3.0,,4.0,11.0,2.0,6.0,1.0,19.0,2.0,34.5,5.2,,6.9,19.0,3.5,10.4,1.7,32.8,3.5
1990,72,143.0,Peoria,10,Central,Mostly Urban,14.6,227878.0,265.0,53.0,2.0,66.0,124.0,20.0,78.0,22.0,243.0,43.0,116.3,23.3,0.9,29.0,54.4,8.8,34.2,9.7,106.6,18.9
1990,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26704.0,15.0,4.0,,3.0,5.0,3.0,6.0,,15.0,2.0,56.2,15.0,,11.2,18.7,11.2,22.5,,56.2,7.5
1990,74,147.0,Piatt,6,Central,Mostly Rural,67.7,19284.0,3.0,,,,3.0,,,,3.0,3.0,15.6,,,,15.6,,,,15.6,15.6
1990,75,149.0,Pike,8,Central,Mostly Rural,72.3,21656.0,7.0,,,,7.0,,,,7.0,,32.3,,,,32.3,,,,32.3,
1990,76,151.0,Pope,1,Southern,Completely Rural,100.0,5251.0,2.0,,,,1.0,1.0,1.0,,2.0,1.0,38.1,,,,19.0,19.0,19.0,,38.1,19.0
1990,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9584.0,7.0,1.0,,,5.0,1.0,1.0,,7.0,2.0,73.0,10.4,,,52.2,10.4,10.4,,73.0,20.9
1990,78,155.0,Putnam,10,Central,Completely Rural,100.0,7156.0,1.0,,,,1.0,,,,1.0,,14.0,,,,14.0,,,,14.0,
1990,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,42347.0,30.0,5.0,2.0,3.0,14.0,6.0,9.0,3.0,27.0,4.0,70.8,11.8,4.7,7.1,33.1,14.2,21.3,7.1,63.8,9.4
1990,80,159.0,Richland,2,Southern,Mostly Urban,43.5,20559.0,16.0,1.0,,,11.0,4.0,4.0,,16.0,6.0,77.8,4.9,,,53.5,19.5,19.5,,77.8,29.2
1990,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,184243.0,158.0,23.0,10.0,26.0,85.0,14.0,39.0,9.0,149.0,24.0,85.8,12.5,5.4,14.1,46.1,7.6,21.2,4.9,80.9,13.0
1990,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,332908.0,315.0,57.0,1.0,98.0,146.0,13.0,111.0,23.0,292.0,100.0,94.6,17.1,0.3,29.4,43.9,3.9,33.3,6.9,87.7,30.0
1990,83,165.0,Saline,1,Southern,Mostly Urban,43.7,32451.0,26.0,5.0,,6.0,13.0,2.0,8.0,1.0,25.0,7.0,80.1,15.4,,18.5,40.1,6.2,24.7,3.1,77.0,21.6
1990,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,221799.0,120.0,22.0,1.0,34.0,57.0,6.0,40.0,10.0,110.0,82.0,54.1,9.9,0.5,15.3,25.7,2.7,18.0,4.5,49.6,37.0
1990,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9255.0,2.0,,,,2.0,,,,2.0,,21.6,,,,21.6,,,,21.6,
1990,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27724.0,19.0,6.0,,3.0,7.0,3.0,6.0,1.0,18.0,3.0,68.5,21.6,,10.8,25.2,10.8,21.6,3.6,64.9,10.8
1990,88,175.0,Stark,10,Central,Completely Rural,100.0,8113.0,2.0,,,,1.0,1.0,1.0,,2.0,,24.7,,,,12.3,12.3,12.3,,24.7,
1990,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,59755.0,60.0,9.0,6.0,12.0,28.0,5.0,17.0,9.0,51.0,14.0,100.4,15.1,10.0,20.1,46.9,8.4,28.4,15.1,85.3,23.4
1990,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,154527.0,94.0,11.0,3.0,18.0,49.0,13.0,30.0,4.0,90.0,15.0,60.8,7.1,1.9,11.6,31.7,8.4,19.4,2.6,58.2,9.7
1990,91,181.0,Union,1,Southern,Mostly Rural,65.9,21431.0,4.0,1.0,,,3.0,,,,4.0,,18.7,4.7,,,14.0,,,,18.7,
1990,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,109536.0,81.0,12.0,,21.0,37.0,11.0,32.0,5.0,76.0,16.0,73.9,11.0,,19.2,33.8,10.0,29.2,4.6,69.4,14.6
1990,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,16305.0,15.0,,2.0,3.0,8.0,2.0,5.0,,15.0,3.0,92.0,,12.3,18.4,49.1,12.3,30.7,,92.0,18.4
1990,94,187.0,Warren,9,Central,Mostly Urban,45.5,23814.0,19.0,2.0,,4.0,13.0,,4.0,1.0,18.0,6.0,79.8,8.4,,16.8,54.6,,16.8,4.2,75.6,25.2
1990,95,189.0,Washington,20,Southern,Mostly Rural,73.6,18688.0,7.0,1.0,,1.0,5.0,,1.0,,7.0,2.0,37.5,5.4,,5.4,26.8,,5.4,,37.5,10.7
1990,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,21169.0,20.0,1.0,5.0,1.0,11.0,2.0,3.0,1.0,19.0,2.0,94.5,4.7,23.6,4.7,52.0,9.4,14.2,4.7,89.8,9.4
1990,97,193.0,White,2,Southern,Mostly Rural,62.0,20126.0,8.0,,1.0,2.0,2.0,3.0,5.0,,8.0,6.0,39.7,,5.0,9.9,9.9,14.9,24.8,,39.7,29.8
1990,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,75259.0,77.0,14.0,5.0,15.0,42.0,1.0,16.0,7.0,70.0,6.0,102.3,18.6,6.6,19.9,55.8,1.3,21.3,9.3,93.0,8.0
1990,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,460344.0,247.0,95.0,3.0,71.0,60.0,18.0,89.0,15.0,232.0,54.0,53.7,20.6,0.7,15.4,13.0,3.9,19.3,3.3,50.4,11.7
1990,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,70646.0,18.0,3.0,,5.0,10.0,,5.0,1.0,17.0,8.0,25.5,4.2,,7.1,14.2,,7.1,1.4,24.1,11.3
1990,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,316279.0,245.0,36.0,2.0,68.0,116.0,23.0,90.0,19.0,226.0,62.0,77.5,11.4,0.6,21.5,36.7,7.3,28.5,6.0,71.5,19.6
1990,102,203.0,Woodford,11,Central,Mostly Rural,54.9,41722.0,6.0,,,3.0,3.0,,3.0,,6.0,3.0,14.4,,,7.2,7.2,,7.2,,14.4,7.2
1991,1,1.0,Adams,8,Central,Mostly Urban,32.6,82928.0,90.0,16.0,3.0,20.0,35.0,16.0,36.0,8.0,82.0,8.0,108.5,19.3,3.6,24.1,42.2,19.3,43.4,9.6,98.9,9.6
1991,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,13377.0,31.0,9.0,1.0,7.0,12.0,2.0,9.0,2.0,29.0,19.0,231.7,67.3,7.5,52.3,89.7,15.0,67.3,15.0,216.8,142.0
1991,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18670.0,14.0,2.0,2.0,1.0,9.0,,1.0,1.0,13.0,3.0,75.0,10.7,10.7,5.4,48.2,,5.4,5.4,69.6,16.1
1991,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,40275.0,34.0,4.0,2.0,3.0,23.0,2.0,5.0,2.0,32.0,5.0,84.4,9.9,5.0,7.4,57.1,5.0,12.4,5.0,79.5,12.4
1991,5,9.0,Brown,8,Central,Mostly Urban,41.1,7395.0,4.0,1.0,,,3.0,,,,4.0,1.0,54.1,13.5,,,40.6,,,,54.1,13.5
1991,6,11.0,Bureau,13,Central,Mostly Rural,57.4,44565.0,31.0,13.0,,2.0,9.0,7.0,9.0,1.0,30.0,6.0,69.6,29.2,,4.5,20.2,15.7,20.2,2.2,67.3,13.5
1991,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6515.0,6.0,,1.0,,5.0,,,,6.0,1.0,92.1,,15.3,,76.7,,,,92.1,15.3
1991,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,20564.0,28.0,8.0,2.0,2.0,11.0,5.0,7.0,3.0,25.0,4.0,136.2,38.9,9.7,9.7,53.5,24.3,34.0,14.6,121.6,19.5
1991,9,17.0,Cass,8,Central,Mostly Rural,52.1,16774.0,12.0,2.0,2.0,,7.0,1.0,1.0,,12.0,1.0,71.5,11.9,11.9,,41.7,6.0,6.0,,71.5,6.0
1991,10,19.0,Champaign,6,Central,Mostly Urban,12.7,211715.0,167.0,24.0,6.0,37.0,86.0,14.0,51.0,20.0,147.0,45.0,78.9,11.3,2.8,17.5,40.6,6.6,24.1,9.4,69.4,21.3
1991,11,21.0,Christian,4,Central,Mostly Urban,43.5,43258.0,27.0,1.0,1.0,2.0,23.0,,2.0,2.0,25.0,12.0,62.4,2.3,2.3,4.6,53.2,,4.6,4.6,57.8,27.7
1991,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19656.0,9.0,,1.0,1.0,6.0,1.0,2.0,2.0,7.0,1.0,45.8,,5.1,5.1,30.5,5.1,10.2,10.2,35.6,5.1
1991,13,25.0,Clay,4,Southern,Mostly Rural,64.7,18032.0,17.0,4.0,,4.0,9.0,,4.0,2.0,15.0,3.0,94.3,22.2,,22.2,49.9,,22.2,11.1,83.2,16.6
1991,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,42658.0,48.0,12.0,5.0,8.0,18.0,5.0,13.0,5.0,43.0,9.0,112.5,28.1,11.7,18.8,42.2,11.7,30.5,11.7,100.8,21.1
1991,15,29.0,Coles,5,Central,Mostly Urban,24.3,62006.0,44.0,3.0,,7.0,30.0,4.0,11.0,1.0,43.0,6.0,71.0,4.8,,11.3,48.4,6.5,17.7,1.6,69.3,9.7
1991,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6377689.0,10005.0,3106.0,80.0,3199.0,3245.0,375.0,3570.0,497.0,9508.0,1556.0,156.9,48.7,1.3,50.2,50.9,5.9,56.0,7.8,149.1,24.4
1991,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,24575.0,8.0,5.0,,1.0,1.0,1.0,2.0,1.0,7.0,1.0,32.6,20.3,,4.1,4.1,4.1,8.1,4.1,28.5,4.1
1991,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13603.0,5.0,,,,4.0,1.0,1.0,,5.0,3.0,36.8,,,,29.4,7.4,7.4,,36.8,22.1
1991,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,95803.0,37.0,4.0,3.0,7.0,21.0,2.0,9.0,4.0,33.0,7.0,38.6,4.2,3.1,7.3,21.9,2.1,9.4,4.2,34.4,7.3
1991,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20632.0,12.0,1.0,,6.0,5.0,,6.0,,12.0,3.0,58.2,4.8,,29.1,24.2,,29.1,,58.2,14.5
1991,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24642.0,13.0,2.0,,2.0,6.0,3.0,5.0,1.0,12.0,1.0,52.8,8.1,,8.1,24.3,12.2,20.3,4.1,48.7,4.1
1991,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1003115.0,430.0,88.0,18.0,64.0,250.0,10.0,74.0,49.0,381.0,55.0,42.9,8.8,1.8,6.4,24.9,1.0,7.4,4.9,38.0,5.5
1991,23,45.0,Edgar,5,Central,Mostly Rural,51.8,24155.0,13.0,1.0,2.0,3.0,5.0,2.0,5.0,,13.0,3.0,53.8,4.1,8.3,12.4,20.7,8.3,20.7,,53.8,12.4
1991,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,41050.0,29.0,13.0,1.0,4.0,9.0,2.0,6.0,2.0,27.0,1.0,70.6,31.7,2.4,9.7,21.9,4.9,14.6,4.9,65.8,2.4
1991,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,25613.0,24.0,5.0,1.0,4.0,12.0,2.0,6.0,3.0,21.0,3.0,93.7,19.5,3.9,15.6,46.9,7.8,23.4,11.7,82.0,11.7
1991,27,53.0,Ford,11,Central,Mostly Urban,41.8,17527.0,6.0,1.0,,2.0,3.0,,2.0,1.0,5.0,1.0,34.2,5.7,,11.4,17.1,,11.4,5.7,28.5,5.7
1991,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,49029.0,11.0,2.0,,1.0,6.0,2.0,3.0,,11.0,8.0,22.4,4.1,,2.0,12.2,4.1,6.1,,22.4,16.3
1991,29,57.0,Fulton,9,Central,Mostly Rural,60.0,46854.0,29.0,,1.0,10.0,14.0,4.0,14.0,1.0,28.0,7.0,61.9,,2.1,21.3,29.9,8.5,29.9,2.1,59.8,14.9
1991,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,8280.0,2.0,1.0,,,1.0,,,,2.0,1.0,24.2,12.1,,,12.1,,,,24.2,12.1
1991,31,61.0,Greene,7,Central,Mostly Rural,70.8,18948.0,10.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,9.0,3.0,52.8,10.6,5.3,10.6,21.1,5.3,15.8,5.3,47.5,15.8
1991,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,41921.0,15.0,4.0,1.0,2.0,8.0,,2.0,,15.0,2.0,35.8,9.5,2.4,4.8,19.1,,4.8,,35.8,4.8
1991,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10403.0,6.0,2.0,,,4.0,,,3.0,3.0,,57.7,19.2,,,38.5,,,28.8,28.8,
1991,34,67.0,Hancock,9,Central,Mostly Rural,71.0,26511.0,12.0,,,3.0,6.0,3.0,6.0,,12.0,1.0,45.3,,,11.3,22.6,11.3,22.6,,45.3,3.8
1991,35,69.0,Hardin,2,Southern,Completely Rural,100.0,6241.0,2.0,,,,2.0,,,,2.0,,32.0,,,,32.0,,,,32.0,
1991,36,71.0,Henderson,9,Central,Mostly Rural,99.7,10033.0,1.0,,,1.0,,,1.0,,1.0,,10.0,,,10.0,,,10.0,,10.0,
1991,37,73.0,Henry,14,Central,Mostly Rural,50.3,63887.0,61.0,9.0,1.0,11.0,33.0,7.0,18.0,3.0,58.0,6.0,95.5,14.1,1.6,17.2,51.7,11.0,28.2,4.7,90.8,9.4
1991,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,38475.0,16.0,1.0,,1.0,10.0,4.0,5.0,2.0,14.0,3.0,41.6,2.6,,2.6,26.0,10.4,13.0,5.2,36.4,7.8
1991,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,71654.0,29.0,3.0,,5.0,18.0,3.0,8.0,3.0,26.0,19.0,40.5,4.2,,7.0,25.1,4.2,11.2,4.2,36.3,26.5
1991,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,13380.0,10.0,1.0,4.0,,5.0,,,1.0,9.0,5.0,74.7,7.5,29.9,,37.4,,,7.5,67.3,37.4
1991,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,46574.0,35.0,9.0,,10.0,15.0,1.0,11.0,1.0,34.0,13.0,75.1,19.3,,21.5,32.2,2.1,23.6,2.1,73.0,27.9
1991,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,26023.0,27.0,3.0,1.0,7.0,16.0,,7.0,2.0,25.0,2.0,103.8,11.5,3.8,26.9,61.5,,26.9,7.7,96.1,7.7
1991,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13580.0,18.0,5.0,1.0,2.0,9.0,1.0,3.0,1.0,17.0,4.0,132.5,36.8,7.4,14.7,66.3,7.4,22.1,7.4,125.2,29.5
1991,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,418160.0,392.0,94.0,10.0,85.0,173.0,30.0,115.0,21.0,371.0,54.0,93.7,22.5,2.4,20.3,41.4,7.2,27.5,5.0,88.7,12.9
1991,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,123582.0,80.0,13.0,2.0,24.0,38.0,3.0,27.0,6.0,74.0,7.0,64.7,10.5,1.6,19.4,30.7,2.4,21.8,4.9,59.9,5.7
1991,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,51661.0,5.0,1.0,,1.0,2.0,1.0,2.0,,5.0,,9.7,1.9,,1.9,3.9,1.9,3.9,,9.7,
1991,48,95.0,Knox,9,Central,Mostly Urban,24.3,69019.0,45.0,8.0,3.0,4.0,24.0,6.0,10.0,4.0,41.0,5.0,65.2,11.6,4.3,5.8,34.8,8.7,14.5,5.8,59.4,7.2
1991,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,673375.0,456.0,89.0,10.0,93.0,223.0,41.0,132.0,39.0,417.0,79.0,67.7,13.2,1.5,13.8,33.1,6.1,19.6,5.8,61.9,11.7
1991,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,133466.0,69.0,9.0,5.0,11.0,30.0,14.0,25.0,5.0,64.0,17.0,51.7,6.7,3.7,8.2,22.5,10.5,18.7,3.7,48.0,12.7
1991,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19610.0,7.0,,,2.0,5.0,,2.0,1.0,6.0,5.0,35.7,,,10.2,25.5,,10.2,5.1,30.6,25.5
1991,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,43180.0,25.0,2.0,,5.0,15.0,3.0,8.0,,25.0,2.0,57.9,4.6,,11.6,34.7,6.9,18.5,,57.9,4.6
1991,53,105.0,Livingston,11,Central,Mostly Urban,40.8,48440.0,41.0,6.0,5.0,4.0,21.0,5.0,9.0,1.0,40.0,3.0,84.6,12.4,10.3,8.3,43.4,10.3,18.6,2.1,82.6,6.2
1991,54,107.0,Logan,11,Central,Mostly Urban,39.9,37601.0,27.0,4.0,1.0,7.0,10.0,5.0,12.0,1.0,26.0,13.0,71.8,10.6,2.7,18.6,26.6,13.3,31.9,2.7,69.1,34.6
1991,55,109.0,McDonough,9,Central,Mostly Urban,29.5,41128.0,30.0,6.0,2.0,3.0,14.0,5.0,8.0,3.0,27.0,3.0,72.9,14.6,4.9,7.3,34.0,12.2,19.5,7.3,65.6,7.3
1991,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,247291.0,71.0,12.0,2.0,6.0,45.0,6.0,12.0,12.0,59.0,17.0,28.7,4.9,0.8,2.4,18.2,2.4,4.9,4.9,23.9,6.9
1991,57,113.0,McLean,11,Central,Mostly Urban,16.5,161386.0,192.0,35.0,10.0,34.0,96.0,17.0,51.0,24.0,168.0,38.0,119.0,21.7,6.2,21.1,59.5,10.5,31.6,14.9,104.1,23.5
1991,58,115.0,Macon,6,Central,Mostly Urban,15.3,146916.0,366.0,62.0,13.0,71.0,189.0,31.0,100.0,32.0,334.0,51.0,249.1,42.2,8.8,48.3,128.6,21.1,68.1,21.8,227.3,34.7
1991,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,59566.0,27.0,,,5.0,20.0,2.0,7.0,1.0,26.0,9.0,45.3,,,8.4,33.6,3.4,11.8,1.7,43.6,15.1
1991,60,119.0,Madison,3,Southern,Mostly Urban,13.3,312710.0,290.0,45.0,5.0,72.0,143.0,25.0,97.0,11.0,279.0,58.0,92.7,14.4,1.6,23.0,45.7,8.0,31.0,3.5,89.2,18.5
1991,61,121.0,Marion,4,Southern,Mostly Urban,45.1,51975.0,67.0,9.0,2.0,6.0,45.0,5.0,11.0,6.0,61.0,19.0,128.9,17.3,3.8,11.5,86.6,9.6,21.2,11.5,117.4,36.6
1991,62,123.0,Marshall,10,Central,Completely Rural,100.0,15854.0,6.0,1.0,2.0,,2.0,1.0,1.0,1.0,5.0,2.0,37.8,6.3,12.6,,12.6,6.3,6.3,6.3,31.5,12.6
1991,63,125.0,Mason,8,Central,Mostly Rural,77.5,20354.0,20.0,1.0,2.0,1.0,11.0,5.0,6.0,1.0,19.0,9.0,98.3,4.9,9.8,4.9,54.0,24.6,29.5,4.9,93.3,44.2
1991,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18084.0,10.0,1.0,,2.0,6.0,1.0,3.0,1.0,9.0,5.0,55.3,5.5,,11.1,33.2,5.5,16.6,5.5,49.8,27.6
1991,65,129.0,Menard,8,Central,Mostly Rural,75.7,14133.0,11.0,2.0,1.0,,7.0,1.0,1.0,,11.0,2.0,77.8,14.2,7.1,,49.5,7.1,7.1,,77.8,14.2
1991,66,131.0,Mercer,14,Central,Mostly Rural,77.8,21510.0,4.0,,,,3.0,1.0,1.0,,4.0,1.0,18.6,,,,13.9,4.6,4.6,,18.6,4.6
1991,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,28864.0,12.0,1.0,1.0,1.0,9.0,,1.0,,12.0,2.0,41.6,3.5,3.5,3.5,31.2,,3.5,,41.6,6.9
1991,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,38053.0,34.0,2.0,,6.0,21.0,5.0,11.0,3.0,31.0,13.0,89.3,5.3,,15.8,55.2,13.1,28.9,7.9,81.5,34.2
1991,69,137.0,Morgan,7,Central,Mostly Urban,36.2,44998.0,36.0,8.0,,11.0,15.0,2.0,13.0,1.0,35.0,9.0,80.0,17.8,,24.4,33.3,4.4,28.9,2.2,77.8,20.0
1991,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17380.0,18.0,3.0,,1.0,10.0,4.0,5.0,,18.0,1.0,103.6,17.3,,5.8,57.5,23.0,28.8,,103.6,5.8
1991,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,59115.0,28.0,5.0,1.0,4.0,13.0,5.0,9.0,1.0,27.0,9.0,47.4,8.5,1.7,6.8,22.0,8.5,15.2,1.7,45.7,15.2
1991,72,143.0,Peoria,10,Central,Mostly Urban,14.6,229640.0,304.0,53.0,6.0,81.0,131.0,33.0,106.0,33.0,271.0,48.0,132.4,23.1,2.6,35.3,57.0,14.4,46.2,14.4,118.0,20.9
1991,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26658.0,8.0,2.0,,2.0,3.0,1.0,3.0,1.0,7.0,5.0,30.0,7.5,,7.5,11.3,3.8,11.3,3.8,26.3,18.8
1991,74,147.0,Piatt,6,Central,Mostly Rural,67.7,19371.0,6.0,,,,5.0,1.0,1.0,,6.0,1.0,31.0,,,,25.8,5.2,5.2,,31.0,5.2
1991,75,149.0,Pike,8,Central,Mostly Rural,72.3,21564.0,17.0,4.0,,2.0,10.0,1.0,3.0,1.0,16.0,5.0,78.8,18.5,,9.3,46.4,4.6,13.9,4.6,74.2,23.2
1991,76,151.0,Pope,1,Southern,Completely Rural,100.0,5301.0,3.0,,,1.0,2.0,,1.0,,3.0,,56.6,,,18.9,37.7,,18.9,,56.6,
1991,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9520.0,5.0,,,1.0,2.0,2.0,3.0,1.0,4.0,6.0,52.5,,,10.5,21.0,21.0,31.5,10.5,42.0,63.0
1991,78,155.0,Putnam,10,Central,Completely Rural,100.0,7199.0,2.0,,,,2.0,,,,2.0,,27.8,,,,27.8,,,,27.8,
1991,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,42329.0,23.0,3.0,3.0,4.0,10.0,3.0,7.0,,23.0,5.0,54.3,7.1,7.1,9.4,23.6,7.1,16.5,,54.3,11.8
1991,80,159.0,Richland,2,Southern,Mostly Urban,43.5,20618.0,28.0,6.0,1.0,5.0,14.0,2.0,7.0,4.0,24.0,2.0,135.8,29.1,4.9,24.3,67.9,9.7,34.0,19.4,116.4,9.7
