year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,5728,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,34.9,0.0,0.0,0.0,0.0
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32803,37.0,2.0,32.0,117.0,9.0,0.0,3.0,4.0,112.8,6.1,97.6,356.7,27.4,0.0,9.1,12.2
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15953,20.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,125.4,6.3,18.8,156.7,0.0,0.0,0.0,0.0
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146284,256.0,2.0,89.0,880.0,25.0,4.0,20.0,13.0,175.0,1.4,60.8,601.6,17.1,2.7,13.7,8.9
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,264805,520.0,12.0,214.0,1136.0,77.0,18.0,66.0,47.0,196.4,4.5,80.8,429.0,29.1,6.8,24.9,17.7
2015,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24491,39.0,1.0,46.0,107.0,5.0,1.0,3.0,0.0,159.2,4.1,187.8,436.9,20.4,4.1,12.2,0.0
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,198884,366.0,107.0,192.0,1427.0,38.0,10.0,65.0,16.0,184.0,53.8,96.5,717.5,19.1,5.0,32.7,8.0
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7149,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,28.0,14.0,28.0,97.9,0.0,0.0,0.0,0.0
2015,86,171.0,Scott,7,Central,Completely Rural,100.0,5111,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,39.1,0.0,0.0,0.0,0.0,0.0
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21823,13.0,0.0,7.0,26.0,3.0,0.0,0.0,0.0,59.6,0.0,32.1,119.1,13.7,0.0,0.0,0.0
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,5505,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0,36.3,0.0,0.0,0.0,0.0
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,45668,46.0,0.0,25.0,212.0,2.0,3.0,8.0,3.0,100.7,0.0,54.7,464.2,4.4,6.6,17.5,6.6
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,134290,196.0,0.0,156.0,505.0,21.0,0.0,6.0,8.0,146.0,0.0,116.2,376.1,15.6,0.0,4.5,6.0
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,17290,15.0,0.0,8.0,33.0,1.0,0.0,0.0,2.0,86.8,0.0,46.3,190.9,5.8,0.0,0.0,11.6
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79173,242.0,5.0,248.0,437.0,21.0,1.0,43.0,22.0,305.7,6.3,313.2,552.0,26.5,1.3,54.3,27.8
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11626,33.0,3.0,4.0,15.0,1.0,0.0,0.0,0.0,283.8,25.8,34.4,129.0,8.6,0.0,0.0,0.0
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,17466,21.0,0.0,7.0,34.0,2.0,0.0,5.0,2.0,120.2,0.0,40.1,194.7,11.5,0.0,28.6,11.5
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14262,50.0,1.0,7.0,16.0,2.0,0.0,0.0,0.0,350.6,7.0,49.1,112.2,14.0,0.0,0.0,0.0
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16520,17.0,0.0,7.0,11.0,2.0,0.0,0.0,3.0,102.9,0.0,42.4,66.6,12.1,0.0,0.0,18.2
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,14199,23.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,162.0,0.0,42.3,56.3,28.2,0.0,0.0,0.0
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,56914,72.0,2.0,34.0,137.0,2.0,0.0,7.0,7.0,126.5,3.5,59.7,240.7,3.5,0.0,12.3,12.3
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,686142,446.0,5.0,232.0,1905.0,50.0,11.0,64.0,29.0,65.0,0.7,33.8,277.6,7.3,1.6,9.3,4.2
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67440,85.0,0.0,14.0,124.0,1.0,0.0,3.0,0.0,126.0,0.0,20.8,183.9,1.5,0.0,4.4,0.0
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,287222,360.0,15.0,177.0,1251.0,28.0,9.0,95.0,27.0,125.3,5.2,61.6,435.6,9.7,3.1,33.1,9.4
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38939,12.0,0.0,3.0,6.0,1.0,0.0,0.0,2.0,30.8,0.0,7.7,15.4,2.6,0.0,0.0,5.1
2016,1,1.0,Adams,8,Central,Mostly Urban,32.6,66521,97.0,1.0,49.0,319.0,4.0,1.0,6.0,3.0,145.8,1.5,73.7,479.5,6.0,1.5,9.0,4.5
2016,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6457,42.0,3.0,1.0,9.0,1.0,0.0,9.0,0.0,650.5,46.5,15.5,139.4,15.5,0.0,139.4,0.0
2016,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16541,11.0,0.0,1.0,24.0,3.0,0.0,0.0,0.0,66.5,0.0,6.0,145.1,18.1,0.0,0.0,0.0
2016,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53594,53.0,5.0,9.0,129.0,2.0,0.0,3.0,5.0,98.9,9.3,16.8,240.7,3.7,0.0,5.6,9.3
2016,5,9.0,Brown,8,Central,Mostly Urban,41.1,6627,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33391,25.0,1.0,9.0,30.0,0.0,0.0,0.0,0.0,74.9,3.0,27.0,89.8,0.0,0.0,0.0,0.0
2016,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4866,,,,,,,,,,,,,,,,
2016,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14593,7.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,48.0,0.0,20.6,82.2,6.9,0.0,0.0,0.0
2016,9,17.0,Cass,8,Central,Mostly Rural,52.1,12667,62.0,0.0,43.0,149.0,1.0,0.0,1.0,2.0,489.5,0.0,339.5,1176.3,7.9,0.0,7.9,15.8
2016,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209961,283.0,5.0,230.0,1525.0,23.0,8.0,69.0,23.0,134.8,2.4,109.5,726.3,11.0,3.8,32.9,11.0
2016,11,21.0,Christian,4,Central,Mostly Urban,43.5,33214,21.0,1.0,18.0,113.0,4.0,1.0,1.0,9.0,63.2,3.0,54.2,340.2,12.0,3.0,3.0,27.1
2016,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15860,7.0,3.0,9.0,32.0,3.0,0.0,2.0,0.0,44.1,18.9,56.7,201.8,18.9,0.0,12.6,0.0
2016,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13315,9.0,0.0,13.0,19.0,1.0,0.0,1.0,0.0,67.6,0.0,97.6,142.7,7.5,0.0,7.5,0.0
2016,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37592,32.0,0.0,13.0,114.0,0.0,0.0,2.0,1.0,85.1,0.0,34.6,303.3,0.0,0.0,5.3,2.7
2016,15,29.0,Coles,5,Central,Mostly Urban,24.3,51767,73.0,2.0,22.0,150.0,8.0,1.0,7.0,4.0,141.0,3.9,42.5,289.8,15.5,1.9,13.5,7.7
2016,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5228455,2641.0,104.0,1635.0,16161.0,3649.0,326.0,2067.0,424.0,50.5,2.0,31.3,309.1,69.8,6.2,39.5,8.1
2016,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19136,33.0,2.0,8.0,48.0,4.0,0.0,0.0,0.0,172.4,10.5,41.8,250.8,20.9,0.0,0.0,0.0
2016,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10868,6.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,55.2,0.0,46.0,110.4,0.0,0.0,0.0,0.0
2016,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,103984,127.0,1.0,74.0,423.0,6.0,4.0,22.0,19.0,122.1,1.0,71.2,406.8,5.8,3.8,21.2,18.3
2016,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16133,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,24.8,0.0,0.0,0.0,0.0
2016,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19720,18.0,0.0,7.0,17.0,3.0,0.0,0.0,0.0,91.3,0.0,35.5,86.2,15.2,0.0,0.0,0.0
2016,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,931680,227.0,4.0,133.0,2890.0,33.0,0.0,58.0,11.0,24.4,0.4,14.3,310.2,3.5,0.0,6.2,1.2
2016,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17518,23.0,2.0,25.0,47.0,9.0,0.0,2.0,1.0,131.3,11.4,142.7,268.3,51.4,0.0,11.4,5.7
2016,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6535,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0
2016,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34186,31.0,1.0,21.0,96.0,8.0,0.0,1.0,2.0,90.7,2.9,61.4,280.8,23.4,0.0,2.9,5.9
2016,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21566,29.0,0.0,8.0,27.0,1.0,0.0,0.0,1.0,134.5,0.0,37.1,125.2,4.6,0.0,0.0,4.6
2016,27,53.0,Ford,11,Central,Mostly Urban,41.8,13346,22.0,1.0,6.0,37.0,1.0,0.0,2.0,2.0,164.8,7.5,45.0,277.2,7.5,0.0,15.0,15.0
2016,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39093,39.0,3.0,42.0,102.0,2.0,1.0,5.0,0.0,99.8,7.7,107.4,260.9,5.1,2.6,12.8,0.0
2016,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35455,21.0,0.0,16.0,60.0,5.0,1.0,5.0,4.0,59.2,0.0,45.1,169.2,14.1,2.8,14.1,11.3
2016,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5157,5.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,97.0,0.0,0.0,135.7,0.0,0.0,19.4,0.0
2016,31,61.0,Greene,7,Central,Mostly Rural,70.8,13119,18.0,2.0,13.0,29.0,1.0,0.0,0.0,2.0,137.2,15.2,99.1,221.1,7.6,0.0,0.0,15.2
2016,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50306,21.0,0.0,10.0,53.0,3.0,1.0,2.0,0.0,41.7,0.0,19.9,105.4,6.0,2.0,4.0,0.0
2016,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8186,3.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,36.6,12.2,12.2,48.9,36.6,0.0,0.0,0.0
2016,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18203,8.0,0.0,12.0,13.0,1.0,0.0,2.0,2.0,43.9,0.0,65.9,71.4,5.5,0.0,11.0,11.0
2016,35,69.0,Hardin,2,Southern,Completely Rural,100.0,3988,4.0,0.0,1.0,11.0,4.0,0.0,0.0,0.0,100.3,0.0,25.1,275.8,100.3,0.0,0.0,0.0
2016,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6886,,,,,,,,,,,,,,,,
2016,37,73.0,Henry,14,Central,Mostly Rural,50.3,49511,30.0,0.0,14.0,90.0,4.0,1.0,2.0,5.0,60.6,0.0,28.3,181.8,8.1,2.0,4.0,10.1
2016,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28168,29.0,3.0,28.0,66.0,3.0,1.0,2.0,5.0,103.0,10.7,99.4,234.3,10.7,3.6,7.1,17.8
2016,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58776,66.0,1.0,25.0,412.0,13.0,7.0,23.0,3.0,112.3,1.7,42.5,701.0,22.1,11.9,39.1,5.1
2016,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38247,62.0,3.0,56.0,175.0,0.0,4.0,10.0,3.0,162.1,7.8,146.4,457.6,0.0,10.5,26.1,7.8
2016,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21906,18.0,0.0,22.0,130.0,4.0,0.0,0.0,7.0,82.2,0.0,100.4,593.4,18.3,0.0,0.0,32.0
2016,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21842,14.0,1.0,3.0,18.0,2.0,0.0,3.0,5.0,64.1,4.6,13.7,82.4,9.2,0.0,13.7,22.9
2016,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12457,30.0,0.0,4.0,12.0,2.0,0.0,1.0,0.0,240.8,0.0,32.1,96.3,16.1,0.0,8.0,0.0
2016,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,531463,325.0,7.0,116.0,1137.0,46.0,5.0,51.0,23.0,61.2,1.3,21.8,213.9,8.7,0.9,9.6,4.3
2016,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111074,89.0,2.0,60.0,404.0,9.0,3.0,27.0,9.0,80.1,1.8,54.0,363.7,8.1,2.7,24.3,8.1
2016,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,124592,49.0,2.0,26.0,353.0,7.0,0.0,17.0,8.0,39.3,1.6,20.9,283.3,5.6,0.0,13.6,6.4
2016,48,95.0,Knox,9,Central,Mostly Urban,24.3,50938,103.0,1.0,53.0,297.0,7.0,4.0,15.0,4.0,202.2,2.0,104.0,583.1,13.7,7.9,29.4,7.9
2016,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704644,357.0,9.0,261.0,1759.0,84.0,4.0,110.0,27.0,50.7,1.3,37.0,249.6,11.9,0.6,15.6,3.8
2016,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110203,58.0,1.0,40.0,276.0,11.0,0.0,9.0,2.0,52.6,0.9,36.3,250.4,10.0,0.0,8.2,1.8
2016,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16167,14.0,1.0,17.0,34.0,2.0,0.0,0.0,0.0,86.6,6.2,105.2,210.3,12.4,0.0,0.0,0.0
2016,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34482,34.0,0.0,19.0,42.0,10.0,0.0,3.0,2.0,98.6,0.0,55.1,121.8,29.0,0.0,8.7,5.8
2016,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36100,27.0,1.0,15.0,52.0,4.0,0.0,1.0,2.0,74.8,2.8,41.6,144.0,11.1,0.0,2.8,5.5
2016,54,107.0,Logan,11,Central,Mostly Urban,39.9,29153,22.0,0.0,20.0,78.0,5.0,0.0,1.0,1.0,75.5,0.0,68.6,267.6,17.2,0.0,3.4,3.4
2016,55,109.0,McDonough,9,Central,Mostly Urban,29.5,30875,49.0,0.0,30.0,68.0,1.0,0.0,1.0,3.0,158.7,0.0,97.2,220.2,3.2,0.0,3.2,9.7
2016,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307296,133.0,1.0,50.0,666.0,10.0,3.0,9.0,16.0,43.3,0.3,16.3,216.7,3.3,1.0,2.9,5.2
2016,57,113.0,McLean,11,Central,Mostly Urban,16.5,173140,197.0,0.0,120.0,566.0,15.0,2.0,28.0,18.0,113.8,0.0,69.3,326.9,8.7,1.2,16.2,10.4
2016,58,115.0,Macon,6,Central,Mostly Urban,15.3,106430,197.0,1.0,186.0,833.0,40.0,3.0,36.0,12.0,185.1,0.9,174.8,782.7,37.6,2.8,33.8,11.3
2016,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45689,36.0,0.0,7.0,30.0,3.0,0.0,0.0,1.0,78.8,0.0,15.3,65.7,6.6,0.0,0.0,2.2
2016,60,119.0,Madison,3,Southern,Mostly Urban,13.3,265733,329.0,10.0,172.0,1364.0,68.0,1.0,89.0,21.0,123.8,3.8,64.7,513.3,25.6,0.4,33.5,7.9
2016,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38055,104.0,1.0,46.0,153.0,3.0,0.0,7.0,10.0,273.3,2.6,120.9,402.0,7.9,0.0,18.4,26.3
2016,62,123.0,Marshall,10,Central,Completely Rural,100.0,11875,9.0,0.0,5.0,14.0,0.0,0.0,0.0,3.0,75.8,0.0,42.1,117.9,0.0,0.0,0.0,25.3
2016,63,125.0,Mason,8,Central,Mostly Rural,77.5,13673,13.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,95.1,0.0,14.6,58.5,0.0,0.0,0.0,14.6
2016,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14439,15.0,0.0,14.0,24.0,3.0,1.0,0.0,3.0,103.9,0.0,97.0,166.2,20.8,6.9,0.0,20.8
2016,65,129.0,Menard,8,Central,Mostly Rural,75.7,12399,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.1,8.1,8.1,0.0,8.1,0.0
2016,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15599,14.0,1.0,14.0,22.0,1.0,0.0,0.0,2.0,89.7,6.4,89.7,141.0,6.4,0.0,0.0,12.8
2016,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33908,7.0,0.0,14.0,86.0,6.0,0.0,0.0,0.0,20.6,0.0,41.3,253.6,17.7,0.0,0.0,0.0
2016,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29056,44.0,0.0,22.0,101.0,3.0,1.0,1.0,0.0,151.4,0.0,75.7,347.6,10.3,3.4,3.4,0.0
2016,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34616,50.0,2.0,20.0,123.0,10.0,0.0,2.0,1.0,144.4,5.8,57.8,355.3,28.9,0.0,5.8,2.9
2016,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14603,14.0,0.0,2.0,9.0,2.0,0.0,0.0,1.0,95.9,0.0,13.7,61.6,13.7,0.0,0.0,6.8
2016,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51162,16.0,0.0,6.0,65.0,1.0,0.0,8.0,3.0,31.3,0.0,11.7,127.0,2.0,0.0,15.6,5.9
2016,72,143.0,Peoria,10,Central,Mostly Urban,14.6,185073,292.0,9.0,104.0,648.0,37.0,7.0,64.0,13.0,157.8,4.9,56.2,350.1,20.0,3.8,34.6,7.0
2016,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21391,28.0,0.0,9.0,35.0,3.0,1.0,2.0,0.0,130.9,0.0,42.1,163.6,14.0,4.7,9.3,0.0
2016,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16526,16.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,96.8,6.1,42.4,84.7,0.0,0.0,0.0,0.0
2016,75,149.0,Pike,8,Central,Mostly Rural,72.3,15738,12.0,0.0,26.0,36.0,1.0,0.0,0.0,1.0,76.2,0.0,165.2,228.7,6.4,0.0,0.0,6.4
2016,76,151.0,Pope,1,Southern,Completely Rural,100.0,4179,,,,,,,,,,,,,,,,
2016,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5602,,,,,,,,,,,,,,,,
2016,78,155.0,Putnam,10,Central,Completely Rural,100.0,5714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.0,0.0,0.0,0.0
2016,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32416,59.0,0.0,32.0,72.0,1.0,4.0,4.0,4.0,182.0,0.0,98.7,222.1,3.1,12.3,12.3,12.3
2016,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15822,29.0,1.0,6.0,37.0,2.0,0.0,0.0,0.0,183.3,6.3,37.9,233.9,12.6,0.0,0.0,0.0
2016,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,145230,264.0,5.0,55.0,790.0,10.0,3.0,25.0,7.0,181.8,3.4,37.9,544.0,6.9,2.1,17.2,4.8
2016,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263102,411.0,5.0,158.0,871.0,71.0,15.0,62.0,35.0,156.2,1.9,60.1,331.1,27.0,5.7,23.6,13.3
2016,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24230,39.0,1.0,38.0,122.0,3.0,1.0,0.0,0.0,161.0,4.1,156.8,503.5,12.4,4.1,0.0,0.0
2016,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,198004,333.0,61.0,165.0,1084.0,41.0,4.0,48.0,16.0,168.2,30.8,83.3,547.5,20.7,2.0,24.2,8.1
2016,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7029,8.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,113.8,0.0,42.7,56.9,0.0,0.0,0.0,14.2
2016,86,171.0,Scott,7,Central,Completely Rural,100.0,5048,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,19.8,0.0,0.0,0.0,0.0
2016,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21738,2.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,9.2,0.0,55.2,23.0,4.6,0.0,0.0,0.0
2016,88,175.0,Stark,10,Central,Completely Rural,100.0,5509,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,72.6,0.0,0.0,0.0,0.0
2016,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,45497,22.0,6.0,31.0,213.0,0.0,2.0,1.0,3.0,48.4,13.2,68.1,468.2,0.0,4.4,2.2,6.6
2016,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,133887,212.0,7.0,176.0,517.0,14.0,1.0,18.0,2.0,158.3,5.2,131.5,386.1,10.5,0.7,13.4,1.5
2016,91,181.0,Union,1,Southern,Mostly Rural,65.9,17112,17.0,0.0,11.0,36.0,4.0,0.0,2.0,1.0,99.3,0.0,64.3,210.4,23.4,0.0,11.7,5.8
2016,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,78494,261.0,3.0,158.0,413.0,18.0,3.0,29.0,13.0,332.5,3.8,201.3,526.2,22.9,3.8,36.9,16.6
2016,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11542,18.0,0.0,3.0,25.0,3.0,0.0,2.0,0.0,156.0,0.0,26.0,216.6,26.0,0.0,17.3,0.0
2016,94,187.0,Warren,9,Central,Mostly Urban,45.5,17303,28.0,2.0,29.0,53.0,8.0,0.0,3.0,0.0,161.8,11.6,167.6,306.3,46.2,0.0,17.3,0.0
2016,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14178,20.0,0.0,10.0,18.0,2.0,0.0,0.0,1.0,141.1,0.0,70.5,127.0,14.1,0.0,0.0,7.1
2016,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16549,17.0,0.0,18.0,30.0,5.0,0.0,2.0,0.0,102.7,0.0,108.8,181.3,30.2,0.0,12.1,0.0
2016,97,193.0,White,2,Southern,Mostly Rural,62.0,14070,16.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,113.7,0.0,28.4,64.0,21.3,0.0,0.0,0.0
2016,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,56472,47.0,2.0,18.0,86.0,3.0,0.0,0.0,2.0,83.2,3.5,31.9,152.3,5.3,0.0,0.0,3.5
2016,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,688648,382.0,5.0,142.0,1621.0,66.0,11.0,62.0,15.0,55.5,0.7,20.6,235.4,9.6,1.6,9.0,2.2
2016,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67480,48.0,0.0,7.0,62.0,1.0,0.0,0.0,0.0,71.1,0.0,10.4,91.9,1.5,0.0,0.0,0.0
2016,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,286054,439.0,24.0,173.0,1193.0,43.0,14.0,100.0,22.0,153.5,8.4,60.5,417.1,15.0,4.9,35.0,7.7
2016,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38925,13.0,1.0,4.0,9.0,0.0,1.0,0.0,3.0,33.4,2.6,10.3,23.1,0.0,2.6,0.0,7.7
2017,1,1.0,Adams,8,Central,Mostly Urban,32.6,66094,109.0,1.0,28.0,284.0,2.0,0.0,8.0,6.0,164.9,1.5,42.4,429.7,3.0,0.0,12.1,9.1
2017,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6302,11.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,174.5,0.0,142.8,31.7,0.0,0.0,0.0,0.0
2017,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16635,15.0,0.0,5.0,13.0,3.0,0.0,0.0,1.0,90.2,0.0,30.1,78.1,18.0,0.0,0.0,6.0
2017,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53512,44.0,0.0,21.0,123.0,7.0,0.0,19.0,23.0,82.2,0.0,39.2,229.9,13.1,0.0,35.5,43.0
2017,5,9.0,Brown,8,Central,Mostly Urban,41.1,6611,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33168,18.0,0.0,13.0,52.0,2.0,0.0,1.0,0.0,54.3,0.0,39.2,156.8,6.0,0.0,3.0,0.0
2017,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4841,,,,,,,,,,,,,,,,
2017,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14481,8.0,0.0,9.0,11.0,1.0,0.0,3.0,2.0,55.2,0.0,62.2,76.0,6.9,0.0,20.7,13.8
2017,9,17.0,Cass,8,Central,Mostly Rural,52.1,12461,63.0,1.0,16.0,56.0,1.0,0.0,0.0,0.0,505.6,8.0,128.4,449.4,8.0,0.0,0.0,0.0
2017,10,19.0,Champaign,6,Central,Mostly Urban,12.7,210104,288.0,2.0,201.0,1027.0,19.0,5.0,72.0,12.0,137.1,1.0,95.7,488.8,9.0,2.4,34.3,5.7
2017,11,21.0,Christian,4,Central,Mostly Urban,43.5,33011,18.0,0.0,12.0,79.0,10.0,0.0,1.0,0.0,54.5,0.0,36.4,239.3,30.3,0.0,3.0,0.0
2017,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15809,8.0,0.0,9.0,37.0,3.0,0.0,3.0,0.0,50.6,0.0,56.9,234.0,19.0,0.0,19.0,0.0
2017,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13272,4.0,0.0,16.0,25.0,1.0,0.0,0.0,0.0,30.1,0.0,120.6,188.4,7.5,0.0,0.0,0.0
2017,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37607,22.0,0.0,3.0,98.0,5.0,0.0,4.0,1.0,58.5,0.0,8.0,260.6,13.3,0.0,10.6,2.7
